(1,10.028747783288482
(130,7.331905685217939
(160,6.769787839804866
(62,5.330581460896237
(86,5.138783173267004
(107,5.01220637391528
(365,4.7926846134553385
(121,4.727961334973189
(5,4.533930468036981
(129,4.460798055382431
(532,4.312949179986735
(183,4.28071828685681
(64,4.219975622995872
(434,4.210974294218605
(128,4.065680227469005
(106,3.97982552960662
(21,3.7743575668484297
(166,3.700275973788919
(227,3.658081056178079
(301,3.559460676752018
(82,3.491682828973371
(333,3.4739342512222957
(211,3.4706824183902856
(377,3.408394346462098
(105,3.4055269064365943
(256,3.3556834431005256
(283,3.293451104567185
(420,3.217461872791294
(44,3.144836517279011
(87,3.1189673482684537
(820,3.1062525374171654
(96,3.1022073653553797
(114,3.0643913271753505
(280,3.040244151687602
(249,2.989209662625336
(28,2.9733274379251027
(282,2.935258360753231
(6,2.9243393878144612
(81,2.9019986519527015
(165,2.855183510511559
(319,2.8417980482965355
(63,2.8334527905164566
(58,2.8207025320626635
(212,2.793712238234711
(340,2.759527502246668
(141,2.7362829766714274
(115,2.7123669575659313
(142,2.6845466357119077
(170,2.683496711705354
(169,2.6548933472862517
(405,2.6224222976491123
(137,2.608285366983188
(402,2.5966674670455974
(424,2.56998464512871
(533,2.541842821867783
(329,2.5210820187949956
(215,2.512073529501299
(74,2.5110282609217793
(451,2.5002586163423204
(438,2.4703113451330214
(494,2.459191608359389
(4,2.44042103108469
(290,2.4383894975864164
(232,2.4315446340642146
(366,2.400440389844557
(83,2.378750023430611
(113,2.3672509785362585
(683,2.3594326061633666
(473,2.3402034628061075
(493,2.335469762584823
(61,2.315269143276931
(628,2.302874068543353
(11,2.293631446709123
(269,2.2893535391414312
(133,2.283680715968788
(303,2.2610784512343027
(459,2.2317895026498764
(20,2.2244664968052192
(546,2.211805404090118
(80,2.2042102347202293
(13,2.1786921200428955
(419,2.176306936082851
(184,2.1756248860368452
(252,2.1727947912144825
(498,2.1717738932260318
(411,2.165573541184638
(371,2.145869527588605
(51,2.1371695585419563
(19,2.123862885177614
(23,2.1144849053168557
(180,2.109185391544987
(404,2.1020230603340075
(2,2.0992138192845258
(296,2.096747871797825
(116,2.0931567885918123
(172,2.0895244365502723
(189,2.0684168203147975
(210,2.0637844963044425
(849,2.063726352067943
(16,2.0243981767119568
(367,2.0110761383478657
(362,2.0078137732845054
(393,1.9996019324782424
(383,1.9958467527884618
(285,1.98980723661115
(191,1.982795351458883
(46,1.9712435402519257
(474,1.9621048407410548
(440,1.958172263201939
(168,1.9581403558249726
(7,1.9503368666733312
(506,1.9475863999090137
(479,1.9404954793560456
(152,1.9184129463727975
(17,1.9106887588458872
(295,1.9017002120970212
(375,1.8981841760227824
(509,1.8948432754993545
(518,1.8911960053923684
(41,1.8779301405155406
(173,1.8614212885447086
(639,1.8348305644703558
(157,1.8239015605838687
(108,1.812836717575497
(455,1.8127398397542598
(155,1.80551320081669
(179,1.8012253369606774
(271,1.7954504767928139
(30,1.7841753348804963
(450,1.7833837265922419
(856,1.7685450667905396
(89,1.7630703165730943
(35,1.758672350920652
(412,1.7414308845838475
(174,1.7399248349033043
(3,1.7265430172262444
(757,1.7178296174397252
(27,1.7137393070323756
(14,1.7040476121673231
(968,1.6986603777222808
(630,1.6962968340515787
(57,1.6870469218615751
(48,1.6760561061146702
(40,1.675565378386692
(222,1.67485923429667
(221,1.6626985833213717
(421,1.6592374541350279
(231,1.6587818650753512
(209,1.657645461042189
(93,1.6574247967964093
(12,1.640040972641186
(646,1.624624234798833
(637,1.617160605012833
(84,1.6068390438097446
(379,1.5999496772565316
(426,1.594783139185128
(15,1.5930215833363042
(977,1.590494835229299
(417,1.582538948874182
(499,1.5813573742971396
(181,1.5698330409944818
(69,1.5675947155673295
(29,1.559534163706515
(358,1.5589728816275366
(214,1.5537080697359973
(612,1.5518792548265752
(306,1.5500356821962618
(208,1.5481329602205103
(526,1.531325036258602
(631,1.5302163108910287
(466,1.5274580306970549
(213,1.525528397087373
(859,1.5155797951497965
